id_anon,cluster,b05a_idade_em_meses,idade_numerica
10731030003,4,4 meses,4.0
10353001103,3,55 meses,55.0
10353001104,4,2 meses,2.0
10353001202,3,44 meses,44.0
10353003704,0,55 meses,55.0
10353003803,3,11 meses,11.0
10353006903,3,12 meses,12.0
10353033505,4,1 mês,1.0
10353050105,7,11 meses,11.0
10353051304,0,39 meses,39.0
10353079806,3,46 meses,46.0
10353082705,0,12 meses,12.0
10693000103,0,6 meses,6.0
10693001105,3,30 meses,30.0
10693001204,3,15 meses,15.0
10693005306,3,52 meses,52.0
10693005307,4,0 meses,0.0
10693005504,1,31 meses,31.0
10693007003,5,26 meses,26.0
10693011505,3,59 meses,59.0
10693011506,8,21 meses,21.0
10693012504,3,26 meses,26.0
10693014103,3,54 meses,54.0
10693019103,5,35 meses,35.0
11120002203,2,2 meses,2.0
11120009605,0,13 meses,13.0
11120009705,0,8 meses,8.0
11120010803,4,5 meses,5.0
11120023103,0,24 meses,24.0
11120025004,0,31 meses,31.0
11120026502,0,48 meses,48.0
10455005304,0,21 meses,21.0
10455014603,0,36 meses,36.0
10455015404,2,5 meses,5.0
10455015504,5,50 meses,50.0
10455029803,0,39 meses,39.0
10455046702,9,48 meses,48.0
10455048204,2,1 mês,1.0
10455051203,9,48 meses,48.0
10455051303,1,58 meses,58.0
10455051304,3,21 meses,21.0
10455056303,0,56 meses,56.0
10455056304,1,14 meses,14.0
11135003204,0,41 meses,41.0
11135010503,0,52 meses,52.0
11135010603,7,42 meses,42.0
11135016003,0,21 meses,21.0
11135026404,3,37 meses,37.0
11135026503,7,11 meses,11.0
11135027303,3,20 meses,20.0
11135027304,4,3 meses,3.0
11135027405,3,35 meses,35.0
11135028604,1,51 meses,51.0
11135044606,0,32 meses,32.0
10819000202,3,56 meses,56.0
10819000403,3,53 meses,53.0
10819002004,8,59 meses,59.0
10819011406,3,30 meses,30.0
10819021403,3,45 meses,45.0
10819022204,5,12 meses,12.0
10819023004,3,20 meses,20.0
10819028504,3,12 meses,12.0
10819032106,4,1 mês,1.0
10819035502,3,20 meses,20.0
11186000103,8,59 meses,59.0
11186000504,0,11 meses,11.0
11186003303,7,11 meses,11.0
11186004904,9,56 meses,56.0
11186004905,4,2 meses,2.0
11186015605,0,38 meses,38.0
11186015606,2,6 meses,6.0
11186016107,5,12 meses,12.0
11186016203,7,59 meses,59.0
11186025203,0,35 meses,35.0
11186027503,0,47 meses,47.0
11186031406,7,27 meses,27.0
11155008704,0,20 meses,20.0
11155010503,1,41 meses,41.0
11155010604,6,48 meses,48.0
11155013203,3,23 meses,23.0
11155013308,1,9 meses,9.0
11155025903,8,11 meses,11.0
10468007203,4,3 meses,3.0
10468008004,0,53 meses,53.0
10468022804,6,48 meses,48.0
10468022805,1,15 meses,15.0
10468022905,6,52 meses,52.0
10468023004,8,38 meses,38.0
10468026803,2,32 meses,32.0
10468035303,0,55 meses,55.0
10468037803,4,2 meses,2.0
10468039303,0,35 meses,35.0
10468039304,0,49 meses,49.0
10468048602,6,48 meses,48.0
10833001405,0,46 meses,46.0
10833001704,4,3 meses,3.0
10833008306,0,15 meses,15.0
10833014103,3,58 meses,58.0
10833015905,3,28 meses,28.0
10833025707,3,13 meses,13.0
10833025902,3,42 meses,42.0
10833028502,3,41 meses,41.0
10833031903,4,3 meses,3.0
10833042905,0,58 meses,58.0
10827000302,0,52 meses,52.0
10827002904,5,44 meses,44.0
10827005404,0,51 meses,51.0
10827011505,2,8 meses,8.0
10827011604,8,44 meses,44.0
10827012504,1,59 meses,59.0
10827016604,0,59 meses,59.0
10827017104,3,47 meses,47.0
10827019704,7,32 meses,32.0
10827037103,0,46 meses,46.0
11094002104,7,30 meses,30.0
11094002105,4,3 meses,3.0
11094003104,0,26 meses,26.0
11094004604,5,15 meses,15.0
11094012103,0,48 meses,48.0
11094012104,0,27 meses,27.0
11094014604,0,30 meses,30.0
11151000804,5,15 meses,15.0
11151005303,4,4 meses,4.0
11151010005,0,21 meses,21.0
11151010104,0,45 meses,45.0
11151010105,2,13 meses,13.0
11151011303,7,43 meses,43.0
11151017004,7,41 meses,41.0
11151022404,2,47 meses,47.0
11151033203,7,23 meses,23.0
11151033303,0,26 meses,26.0
11151033304,0,12 meses,12.0
11151038606,2,7 meses,7.0
11325006902,4,12 meses,12.0
11325008305,3,14 meses,14.0
11325024603,7,14 meses,14.0
11325024903,6,52 meses,52.0
11174000304,2,5 meses,5.0
11174004107,0,23 meses,23.0
11174010505,4,1 mês,1.0
11174023703,0,57 meses,57.0
11174027103,0,17 meses,17.0
10478001004,0,29 meses,29.0
10478001103,0,39 meses,39.0
10478002103,7,31 meses,31.0
10478003103,0,42 meses,42.0
10478008503,0,14 meses,14.0
10478008604,4,1 mês,1.0
10478015104,5,57 meses,57.0
10478018202,0,26 meses,26.0
10478027007,3,57 meses,57.0
10478027008,0,25 meses,25.0
10478027009,4,4 meses,4.0
10478031805,6,54 meses,54.0
10478031806,6,32 meses,32.0
10691019103,0,20 meses,20.0
10691025303,6,55 meses,55.0
10691025406,0,14 meses,14.0
10691030203,0,21 meses,21.0
10691031204,0,41 meses,41.0
10691031205,0,12 meses,12.0
10691031206,4,1 mês,1.0
10691035303,9,53 meses,53.0
10691041005,0,15 meses,15.0
10691042902,3,25 meses,25.0
10691054803,7,14 meses,14.0
10691058903,8,13 meses,13.0
10691073505,6,58 meses,58.0
10691073506,9,30 meses,30.0
10691073507,2,8 meses,8.0
10691075503,1,59 meses,59.0
10691080402,0,48 meses,48.0
10663000104,4,1 mês,1.0
10663005404,7,49 meses,49.0
10663008304,0,57 meses,57.0
10663011403,0,18 meses,18.0
10663020904,0,55 meses,55.0
10663020905,4,1 mês,1.0
10663020908,0,31 meses,31.0
10663023104,7,48 meses,48.0
10663025904,0,53 meses,53.0
10663025905,0,21 meses,21.0
10663031903,5,21 meses,21.0
10663044004,1,39 meses,39.0
10663044904,0,57 meses,57.0
10037001403,4,4 meses,4.0
10037001903,3,58 meses,58.0
10037002002,0,46 meses,46.0
10037007107,1,51 meses,51.0
10037007108,1,48 meses,48.0
10037009004,1,42 meses,42.0
10037010503,0,43 meses,43.0
10037019103,4,1 mês,1.0
10037031403,0,57 meses,57.0
10037031404,0,34 meses,34.0
10037031703,1,45 meses,45.0
10037034902,0,12 meses,12.0
10555014303,7,32 meses,32.0
10555014304,1,7 meses,7.0
10555014404,2,5 meses,5.0
10555021704,6,57 meses,57.0
10555021904,2,43 meses,43.0
10555023705,6,12 meses,12.0
10555027204,0,36 meses,36.0
10555027205,2,14 meses,14.0
10555033204,1,32 meses,32.0
10555035905,1,29 meses,29.0
10555035906,2,9 meses,9.0
10555035907,0,8 meses,8.0
10555039604,4,2 meses,2.0
10555041504,2,5 meses,5.0
10930012604,6,47 meses,47.0
10930012702,6,46 meses,46.0
10930013602,5,33 meses,33.0
10930013603,0,18 meses,18.0
10930015203,0,50 meses,50.0
10930015204,4,2 meses,2.0
10930022604,0,10 meses,10.0
10930023505,9,38 meses,38.0
10930023506,3,9 meses,9.0
10930027503,7,50 meses,50.0
10930027504,7,20 meses,20.0
10930027505,7,20 meses,20.0
10930028603,1,22 meses,22.0
10930037505,0,54 meses,54.0
10930038603,0,28 meses,28.0
10677003903,0,35 meses,35.0
10677004906,0,28 meses,28.0
10677005003,8,26 meses,26.0
10677005102,0,44 meses,44.0
10677010103,4,58 meses,58.0
10677011002,5,47 meses,47.0
10677012103,5,22 meses,22.0
10677019303,7,33 meses,33.0
10677020905,4,11 meses,11.0
10677025005,7,11 meses,11.0
10246005504,7,53 meses,53.0
10246005505,0,39 meses,39.0
10246005506,2,8 meses,8.0
10246018406,7,55 meses,55.0
10246018407,7,20 meses,20.0
10246018408,4,3 meses,3.0
10246024305,2,3 meses,3.0
10246024606,4,4 meses,4.0
10246028405,0,24 meses,24.0
10246031606,4,14 meses,14.0
10246035203,0,29 meses,29.0
10246035204,4,4 meses,4.0
10246039102,0,36 meses,36.0
10246039103,2,17 meses,17.0
10246039106,2,24 meses,24.0
10246042505,0,44 meses,44.0
10246044906,0,29 meses,29.0
11276001603,5,45 meses,45.0
11276002703,7,26 meses,26.0
11276021104,0,35 meses,35.0
11276022503,7,33 meses,33.0
11276024305,3,22 meses,22.0
11276040702,0,28 meses,28.0
11276040703,4,1 mês,1.0
11276045803,4,7 meses,7.0
11276058703,0,49 meses,49.0
11276058803,1,49 meses,49.0
11276058804,4,3 meses,3.0
11276066203,3,50 meses,50.0
10421000405,1,54 meses,54.0
10421008604,6,44 meses,44.0
10421013503,2,1 mês,1.0
10421015102,1,57 meses,57.0
10421015903,0,41 meses,41.0
10421017604,0,23 meses,23.0
10421020803,4,2 meses,2.0
10421027403,0,44 meses,44.0
10421027404,0,21 meses,21.0
10421038004,0,27 meses,27.0
10421039603,0,40 meses,40.0
10277031203,0,55 meses,55.0
10277044903,0,24 meses,24.0
10277044904,9,48 meses,48.0
11153002303,7,55 meses,55.0
11153002404,0,49 meses,49.0
11153002405,7,10 meses,10.0
11153004703,0,36 meses,36.0
11153015403,4,3 meses,3.0
11153016903,2,5 meses,5.0
11153022603,4,3 meses,3.0
11153035803,4,5 meses,5.0
10969002506,4,0 meses,0.0
10969004103,2,8 meses,8.0
10969005004,1,58 meses,58.0
10969011003,6,46 meses,46.0
10969013702,7,18 meses,18.0
10969016103,1,51 meses,51.0
10969023104,1,8 meses,8.0
10969033003,6,49 meses,49.0
10969033005,0,10 meses,10.0
11209010903,0,23 meses,23.0
11209018403,9,28 meses,28.0
11209020903,0,8 meses,8.0
11209027004,4,2 meses,2.0
11209027807,7,17 meses,17.0
11209030302,7,46 meses,46.0
11209059503,0,23 meses,23.0
11209062503,3,20 meses,20.0
11209062504,4,1 mês,1.0
11209062603,1,13 meses,13.0
11209063503,0,13 meses,13.0
10732010507,7,25 meses,25.0
10732020605,3,50 meses,50.0
10732051203,7,13 meses,13.0
10732051403,4,1 mês,1.0
10732051504,1,59 meses,59.0
10732059605,8,51 meses,51.0
10732061103,0,49 meses,49.0
10732063804,3,48 meses,48.0
10732064805,0,48 meses,48.0
10732064806,5,26 meses,26.0
10732066704,5,5 meses,5.0
11267002304,8,42 meses,42.0
11267003503,3,24 meses,24.0
11267009103,0,5 meses,5.0
11267012306,3,51 meses,51.0
11267012307,2,7 meses,7.0
11267012505,2,5 meses,5.0
11267014104,3,31 meses,31.0
11267015103,7,31 meses,31.0
11267018705,3,40 meses,40.0
11267018706,3,40 meses,40.0
11267019206,3,51 meses,51.0
11267019904,3,49 meses,49.0
10217022303,4,8 meses,8.0
10217027603,4,2 meses,2.0
10217027703,0,25 meses,25.0
10217029102,9,29 meses,29.0
10217031303,0,45 meses,45.0
10217032906,6,10 meses,10.0
10217034304,1,58 meses,58.0
10217036003,0,53 meses,53.0
10217038003,0,48 meses,48.0
10217039503,1,29 meses,29.0
10217039504,1,16 meses,16.0
11318001404,2,5 meses,5.0
11318003502,6,11 meses,11.0
11318005002,9,49 meses,49.0
11318005404,4,2 meses,2.0
11318006803,4,5 meses,5.0
11318007902,4,1 mês,1.0
11318021904,4,2 meses,2.0
11318023303,4,4 meses,4.0
11318024205,4,1 mês,1.0
11293008403,2,1 mês,1.0
11293009602,4,3 meses,3.0
11293012903,4,4 meses,4.0
11293015803,3,24 meses,24.0
11293019604,7,26 meses,26.0
11293023102,7,35 meses,35.0
11293026402,1,28 meses,28.0
11293029503,2,1 mês,1.0
11293043203,4,2 meses,2.0
11293046304,4,3 meses,3.0
10334032103,4,2 meses,2.0
10334040904,6,51 meses,51.0
10334041703,6,52 meses,52.0
10334041804,7,31 meses,31.0
10334052004,6,48 meses,48.0
10334052005,0,20 meses,20.0
10334054104,4,5 meses,5.0
10334055105,8,59 meses,59.0
10334056403,2,16 meses,16.0
10334057403,4,1 mês,1.0
10132003305,3,46 meses,46.0
10132007206,3,30 meses,30.0
10132009405,4,1 mês,1.0
10132011104,0,45 meses,45.0
10132011105,2,2 meses,2.0
10132014204,2,2 meses,2.0
10132015303,0,23 meses,23.0
10132015804,2,1 mês,1.0
10132017604,1,23 meses,23.0
10498022802,0,41 meses,41.0
10498023904,7,39 meses,39.0
10498024506,4,41 meses,41.0
10498028003,0,48 meses,48.0
10498030602,0,27 meses,27.0
10498031602,1,17 meses,17.0
10498032404,1,20 meses,20.0
10498032603,1,33 meses,33.0
10498032604,0,58 meses,58.0
10498032704,1,16 meses,16.0
10498033903,4,4 meses,4.0
11085002304,2,6 meses,6.0
11085002604,1,26 meses,26.0
11085014204,0,35 meses,35.0
11085016303,2,5 meses,5.0
11085021902,4,1 mês,1.0
11085030305,2,7 meses,7.0
11085035503,4,0 meses,0.0
11085038104,2,30 meses,30.0
11085040204,2,4 meses,4.0
11121037603,8,20 meses,20.0
11121039502,2,22 meses,22.0
11121039602,0,36 meses,36.0
11121039603,0,15 meses,15.0
11121042802,1,40 meses,40.0
11121042902,4,3 meses,3.0
11121043802,6,17 meses,17.0
11121043902,7,56 meses,56.0
11121044803,3,16 meses,16.0
11121055303,4,4 meses,4.0
11121064703,4,6 meses,6.0
11121064704,1,40 meses,40.0
10682000204,2,2 meses,2.0
10682007204,9,32 meses,32.0
10682007403,7,21 meses,21.0
10682010003,5,22 meses,22.0
10682012004,1,52 meses,52.0
10682017102,3,41 meses,41.0
10682020705,7,9 meses,9.0
10682024103,4,4 meses,4.0
10682039704,0,59 meses,59.0
11035003104,9,38 meses,38.0
11035008204,0,40 meses,40.0
11035008804,6,41 meses,41.0
11035012003,0,46 meses,46.0
11035012603,4,1 mês,1.0
11035013602,0,55 meses,55.0
11035015704,8,29 meses,29.0
11035023204,6,13 meses,13.0
11035027803,5,13 meses,13.0
11035029904,1,41 meses,41.0
11258005003,3,48 meses,48.0
11258009503,0,38 meses,38.0
11258016304,1,45 meses,45.0
11258021703,3,49 meses,49.0
11258022404,1,43 meses,43.0
11258028203,3,17 meses,17.0
11258036504,1,45 meses,45.0
11258037303,0,27 meses,27.0
11258038603,3,41 meses,41.0
11258042703,4,5 meses,5.0
11374005303,3,30 meses,30.0
11374012903,3,54 meses,54.0
11374014904,5,11 meses,11.0
11374016202,0,29 meses,29.0
11374017404,5,27 meses,27.0
11374019603,0,29 meses,29.0
11374021703,3,35 meses,35.0
11374022604,0,28 meses,28.0
11374022804,3,39 meses,39.0
11374023605,4,4 meses,4.0
10430001203,0,18 meses,18.0
10430002904,7,23 meses,23.0
10430007103,6,47 meses,47.0
10430007206,0,18 meses,18.0
10430008204,9,56 meses,56.0
10430008305,9,55 meses,55.0
10430021702,0,36 meses,36.0
10430023003,0,57 meses,57.0
10430023004,0,33 meses,33.0
10430023702,1,42 meses,42.0
10430027605,9,38 meses,38.0
10430027606,9,59 meses,59.0
10655004503,0,56 meses,56.0
10655013607,8,17 meses,17.0
10655020205,5,27 meses,27.0
10655038403,1,28 meses,28.0
10655038404,2,6 meses,6.0
10655038405,9,17 meses,17.0
10655042304,9,49 meses,49.0
10655050502,5,15 meses,15.0
10655052804,8,33 meses,33.0
10655061503,3,57 meses,57.0
10655068005,0,38 meses,38.0
10655071603,5,11 meses,11.0
10803000202,0,46 meses,46.0
10803001104,9,38 meses,38.0
10803001105,2,7 meses,7.0
10803003903,9,46 meses,46.0
10803003904,8,17 meses,17.0
10803005005,2,23 meses,23.0
10803005206,1,43 meses,43.0
10803006505,0,49 meses,49.0
10803006506,5,31 meses,31.0
10803006507,4,1 mês,1.0
10803006603,5,6 meses,6.0
10803011404,0,44 meses,44.0
10803011405,4,5 meses,5.0
10803013903,5,24 meses,24.0
10803019703,0,25 meses,25.0
10454010304,4,1 mês,1.0
10454010305,4,0 meses,0.0
10454026104,4,2 meses,2.0
10454029203,8,33 meses,33.0
10454029204,4,1 mês,1.0
10454044303,4,3 meses,3.0
10454045404,7,32 meses,32.0
10454051703,0,13 meses,13.0
10454051704,0,26 meses,26.0
10454052305,7,29 meses,29.0
10454053503,6,49 meses,49.0
10454055603,4,8 meses,8.0
10454055704,7,38 meses,38.0
10250001503,3,58 meses,58.0
10250001504,3,39 meses,39.0
10250001703,4,4 meses,4.0
10250008808,0,39 meses,39.0
10250008903,3,19 meses,19.0
10250019105,0,34 meses,34.0
10250019404,6,30 meses,30.0
10250033803,4,3 meses,3.0
10250034704,0,20 meses,20.0
10974002804,0,18 meses,18.0
10974002904,0,57 meses,57.0
10974019603,2,51 meses,51.0
10974019604,2,51 meses,51.0
10974020604,7,38 meses,38.0
10974020704,0,10 meses,10.0
10974026505,0,12 meses,12.0
10974038607,0,39 meses,39.0
10974045803,4,2 meses,2.0
10974057003,7,21 meses,21.0
10974058003,2,4 meses,4.0
10297010506,9,51 meses,51.0
10297010507,0,36 meses,36.0
10297021503,0,20 meses,20.0
10297028402,2,4 meses,4.0
10297033803,5,48 meses,48.0
10297042504,7,17 meses,17.0
10850001904,4,0 meses,0.0
10850003203,2,5 meses,5.0
10850004103,4,4 meses,4.0
10850009202,0,55 meses,55.0
10850017202,4,2 meses,2.0
10850022803,8,43 meses,43.0
10850025303,1,9 meses,9.0
10850027803,4,1 mês,1.0
10850038504,4,4 meses,4.0
10850042902,2,4 meses,4.0
10262004102,7,12 meses,12.0
10262004103,7,12 meses,12.0
10262006203,1,38 meses,38.0
10262010203,4,1 mês,1.0
10262016303,4,1 mês,1.0
10262017402,0,19 meses,19.0
10262018404,4,2 meses,2.0
10262023902,2,14 meses,14.0
10262032603,1,19 meses,19.0
10262044303,4,3 meses,3.0
10262066602,4,4 meses,4.0
10162009303,8,24 meses,24.0
10162014203,3,12 meses,12.0
11164000104,7,40 meses,40.0
11164000105,7,52 meses,52.0
11164005803,2,3 meses,3.0
11164012205,0,52 meses,52.0
11164012206,0,38 meses,38.0
11164012210,2,8 meses,8.0
11164014906,7,13 meses,13.0
11164015203,6,37 meses,37.0
11164015204,6,19 meses,19.0
11164019304,0,23 meses,23.0
11164020005,4,1 mês,1.0
11164020504,0,35 meses,35.0
11164020604,4,3 meses,3.0
11164024706,0,35 meses,35.0
10319035204,1,36 meses,36.0
10319036703,4,4 meses,4.0
10319037202,4,2 meses,2.0
10319037307,6,40 meses,40.0
10319037404,6,6 meses,6.0
10319038904,6,50 meses,50.0
10319045302,2,7 meses,7.0
10319078804,0,5 meses,5.0
10198005605,1,26 meses,26.0
10198027004,9,55 meses,55.0
10445026308,1,30 meses,30.0
10445030303,4,2 meses,2.0
10445031303,6,59 meses,59.0
10445031403,4,2 meses,2.0
10445033904,0,47 meses,47.0
10445033905,0,13 meses,13.0
10445035403,7,39 meses,39.0
10445035404,7,12 meses,12.0
10445037403,2,3 meses,3.0
10445041303,4,2 meses,2.0
10445041503,1,55 meses,55.0
10445042604,2,43 meses,43.0
10825040303,4,0 meses,0.0
10825043704,7,12 meses,12.0
10825046703,7,26 meses,26.0
10825047906,4,1 mês,1.0
10825051303,1,59 meses,59.0
10825055804,1,29 meses,29.0
10825065005,7,53 meses,53.0
10825065504,5,17 meses,17.0
10825067004,2,46 meses,46.0
10825072403,5,45 meses,45.0
10867000103,4,1 mês,1.0
10867005804,4,4 meses,4.0
10867010304,7,47 meses,47.0
10867024503,1,30 meses,30.0
10867031203,0,58 meses,58.0
10867033604,4,4 meses,4.0
10867035604,4,3 meses,3.0
10867038203,4,1 mês,1.0
10867039803,4,3 meses,3.0
10867043504,4,3 meses,3.0
10228006004,8,21 meses,21.0
10228007904,5,22 meses,22.0
10228008704,2,9 meses,9.0
10228010503,7,10 meses,10.0
10228010504,0,23 meses,23.0
10228015003,7,5 meses,5.0
10228018203,9,53 meses,53.0
10228019204,0,26 meses,26.0
10228019205,2,5 meses,5.0
10228042606,8,15 meses,15.0
10228044803,3,33 meses,33.0
10228044804,4,1 mês,1.0
10228048107,5,15 meses,15.0
10407026703,4,6 meses,6.0
10407029504,4,3 meses,3.0
10407030303,4,5 meses,5.0
10407035503,0,49 meses,49.0
10407035803,4,5 meses,5.0
10407038304,4,3 meses,3.0
10407045503,0,39 meses,39.0
10407053703,9,46 meses,46.0
10407057302,2,5 meses,5.0
10407081102,2,4 meses,4.0
11082011406,0,19 meses,19.0
11082011407,2,1 mês,1.0
11082011503,3,48 meses,48.0
11082011504,3,38 meses,38.0
11082011505,5,17 meses,17.0
11082011605,6,29 meses,29.0
11082011606,9,15 meses,15.0
11082012605,4,2 meses,2.0
11082012906,4,1 mês,1.0
11082013704,3,53 meses,53.0
11082013904,0,29 meses,29.0
11082013905,2,5 meses,5.0
11082014703,3,32 meses,32.0
11082014904,9,27 meses,27.0
11082014905,6,8 meses,8.0
11082015005,0,24 meses,24.0
10736036403,7,38 meses,38.0
10736037005,0,55 meses,55.0
10736037006,1,38 meses,38.0
10736037007,9,18 meses,18.0
10736037305,0,15 meses,15.0
10736038703,3,46 meses,46.0
10736039803,0,42 meses,42.0
10736040105,1,42 meses,42.0
10736043803,1,19 meses,19.0
10736044704,5,15 meses,15.0
10736045503,2,5 meses,5.0
10736045904,8,21 meses,21.0
10958000103,0,9 meses,9.0
10958002605,4,2 meses,2.0
10958002805,0,11 meses,11.0
10958008903,4,3 meses,3.0
10958011004,0,28 meses,28.0
10958011205,7,10 meses,10.0
10958011811,0,52 meses,52.0
10958019403,4,3 meses,3.0
10958022603,0,47 meses,47.0
10958024103,7,41 meses,41.0
10411001104,0,33 meses,33.0
10411002704,1,46 meses,46.0
10411003704,4,4 meses,4.0
10411036203,1,51 meses,51.0
10411036204,6,30 meses,30.0
10411036206,6,48 meses,48.0
10411037903,4,0 meses,0.0
10411047004,9,49 meses,49.0
10411049303,0,54 meses,54.0
10411053906,1,48 meses,48.0
10411055003,0,23 meses,23.0
10411056203,9,46 meses,46.0
10411056204,9,26 meses,26.0
10411056205,4,3 meses,3.0
10029031204,0,25 meses,25.0
10029031404,0,19 meses,19.0
10029033005,2,6 meses,6.0
10029035203,8,44 meses,44.0
10029035204,1,44 meses,44.0
10029037105,8,11 meses,11.0
10029039405,5,8 meses,8.0
10029039804,6,30 meses,30.0
10029042904,0,59 meses,59.0
10029043602,6,59 meses,59.0
10029043603,2,8 meses,8.0
10029044302,4,1 mês,1.0
10029044703,5,53 meses,53.0
10029044704,5,35 meses,35.0
10296028403,3,21 meses,21.0
10296031803,1,10 meses,10.0
10296037803,0,49 meses,49.0
10296037804,2,4 meses,4.0
10296038803,5,15 meses,15.0
10296040004,3,53 meses,53.0
10296040402,0,40 meses,40.0
10296041104,4,5 meses,5.0
10296042904,0,19 meses,19.0
10296045405,3,55 meses,55.0
10296048105,5,52 meses,52.0
10652000404,7,46 meses,46.0
10652002406,0,33 meses,33.0
10652003702,0,35 meses,35.0
10652007003,9,13 meses,13.0
10652008102,3,38 meses,38.0
10652010903,1,47 meses,47.0
10652014504,4,4 meses,4.0
10652015504,3,58 meses,58.0
10652015505,5,8 meses,8.0
10652024603,0,14 meses,14.0
10652024604,0,37 meses,37.0
10652027903,9,39 meses,39.0
10496001604,0,17 meses,17.0
10496003203,1,18 meses,18.0
10496003204,6,48 meses,48.0
10496003304,0,54 meses,54.0
10496003305,0,31 meses,31.0
10496005404,1,32 meses,32.0
10496005405,2,4 meses,4.0
10496008704,0,47 meses,47.0
10496008705,0,25 meses,25.0
10496011003,0,35 meses,35.0
10496014404,3,39 meses,39.0
10496015602,0,39 meses,39.0
10496020103,7,37 meses,37.0
10496031604,0,40 meses,40.0
10403037705,8,41 meses,41.0
10403042103,0,19 meses,19.0
10403045603,7,52 meses,52.0
10403046903,5,23 meses,23.0
10403048102,9,48 meses,48.0
10403048804,3,21 meses,21.0
10403048903,0,54 meses,54.0
10403053504,7,19 meses,19.0
10403056002,7,51 meses,51.0
10403056003,7,39 meses,39.0
10403056104,6,52 meses,52.0
10431027304,1,21 meses,21.0
10431035305,5,12 meses,12.0
10431035306,5,12 meses,12.0
10431035403,0,45 meses,45.0
10431035404,0,18 meses,18.0
10431037603,0,22 meses,22.0
10431037604,2,8 meses,8.0
10431040603,0,34 meses,34.0
10431041206,6,10 meses,10.0
10431041604,5,44 meses,44.0
10431045706,1,17 meses,17.0
10431045807,6,45 meses,45.0
10431046904,5,43 meses,43.0
10233023605,7,22 meses,22.0
10233025207,6,55 meses,55.0
10233027804,0,49 meses,49.0
10233029904,0,17 meses,17.0
10233032005,0,42 meses,42.0
